JJ_d: L19_L9,JJ_d: L19_L10,JJ_d: L19_L15,JJ_d: L19_L16,JJ_d: L9_L10,JJ_d: L9_L15,JJ_d: L9_L16,JJ_d: L10_L15,JJ_d: L10_L16,JJ_d: L15_L16,JJ_o: L19_L9 X,JJ_o: L19_L9 Y,JJ_o: L19_L9 Z,JJ_o: L19_L10 X,JJ_o: L19_L10 Y,JJ_o: L19_L10 Z,JJ_o: L19_L15 X,JJ_o: L19_L15 Y,JJ_o: L19_L15 Z,JJ_o: L19_L16 X,JJ_o: L19_L16 Y,JJ_o: L19_L16 Z,JJ_o: L9_L10 X,JJ_o: L9_L10 Y,JJ_o: L9_L10 Z,JJ_o: L9_L15 X,JJ_o: L9_L15 Y,JJ_o: L9_L15 Z,JJ_o: L9_L16 X,JJ_o: L9_L16 Y,JJ_o: L9_L16 Z,JJ_o: L10_L15 X,JJ_o: L10_L15 Y,JJ_o: L10_L15 Z,JJ_o: L10_L16 X,JJ_o: L10_L16 Y,JJ_o: L10_L16 Z,JJ_o: L15_L16 X,JJ_o: L15_L16 Y,JJ_o: L15_L16 Z,JL_d: p0_p7_p9,JL_d: p1_p8_p10,JL_d: p19_p2_p3,JL_d: p4_p13_p15,JL_d: p5_p14_p16,label
156.88212135230705,157.65151442342696,158.0632784678339,157.60076141948045,158.2055624812225,158.71987903221196,158.91192529196795,157.94302770302968,55.937465083787984,58.08614292583042,0.11114465777146687,0.9632537006860462,-0.2445182470972271,0.2352114724253366,0.9628969652412218,0.13230645323925186,0.9823697065156265,-0.08360593246941501,-0.16721186493883003,0.15458761266567897,0.9017610738831273,0.4036454330714951,0.31617306952485796,0.01859841585440341,0.9485192085745738,0.22854227962932552,-0.9570207959478007,0.17854865596041058,0.035770093283358124,-0.298084110694651,0.9538691542228833,0.10846239332826779,-0.9761615399544102,-0.18800148176899753,-0.33825899499363493,-0.6281952764167505,0.7006793467725294,-0.23109954166631178,0.8686155186768271,0.43829223419472924,67.03414353443218,56.86927558632048,8.579617437741605,29.05091175252084,106.72378414249991,19
59.841457201508724,61.68468205316454,62.52999280345393,64.389440128021,65.45991139621256,66.19667665374146,66.64833081180653,65.22269543648132,64.31174076325411,64.96922348312314,0.1758805500226336,0.9538137520458208,-0.24352691541595425,0.18305320608109507,0.9645495858888471,0.19009371400729103,0.9926846128175763,0.038180177416060626,-0.11454053224818188,0.10961588235152893,0.9612469683134075,0.2529597285035283,0.0,-0.06336447318278195,0.9979904526288157,0.17985866958539284,-0.9615521181680617,0.20752923413699176,-0.17934873511036284,-0.37249352676767666,0.9105397320987652,0.183893742292192,-0.9548328926709968,-0.23340359598624366,-0.48891531938899097,-0.8650040266112917,0.11282661216669022,-0.3146696538932692,0.9036666983601576,0.2904642959014792,60.93622322535976,66.97069064550179,9.013769945414552,32.49064734687642,109.52841390627279,19
65.68104749469211,66.89544080129826,61.95159400693416,62.63385665915839,63.095166217389426,64.47480127925948,64.47480127925948,62.20128616033595,66.6783323126786,69.75672010638115,0.16188097705954405,0.9648106232748824,-0.20720765063621638,0.11305514969710181,0.9751006661375031,0.19078056511385932,0.9956877763740267,0.08297398136450224,-0.04148699068225112,0.06902453341426797,0.9922276678301021,0.10353680012140196,-0.1483001703896702,-0.1812557638095969,0.972190005887838,0.1534903148200714,-0.9676563325613196,0.20020475846096267,-0.2923656432082966,-0.5847312864165932,0.7567110765391206,0.2272935949068003,-0.9517919286722262,-0.20598482038428775,-0.2797134405100263,-0.8041761414663255,-0.5244627009562992,-0.33665787977688477,0.9342256163808552,0.11783025792190967,57.286307811017075,75.32476564749129,13.056787301204645,33.25260988213135,108.0371875712483,19
69.45502141674135,72.72551134230683,73.63423117002037,73.68174807915459,75.9012516365837,79.12016177940993,81.01851640211638,84.72307831990054,88.74119674649424,83.86894538504703,0.15468426347996092,0.9603314691047574,-0.23202639521994137,0.05774405013178925,0.9888668585068909,0.13714211906299947,0.9950980096954045,0.0884531564173693,0.04422657820868465,0.04414247463645868,0.9976199267839662,-0.052970969563750414,-0.2733944504693635,-0.20504583785202263,0.939793423488437,0.1387416164725745,-0.9579778280249192,0.25105625837894435,-0.3757406972477749,-0.7119297421536788,0.5932747851280656,0.26600812881964514,-0.9561913819733189,-0.12221995107929641,-0.08624393618641034,-0.6899514894912827,-0.7186994682200861,-0.3436928414843114,0.9365629930447485,-0.06873856829686227,52.872824713838945,76.2439724526611,11.557418037829363,30.745035608282873,101.54599167095323,19
72.48448109768049,58.146367040426526,50.566787519082126,46.57252408878007,50.24937810560445,48.373546489791295,50.48762224545735,50.19960159204453,50.25932749251625,48.579831205964474,0.1544502599425536,0.9588786971433535,-0.23811081741143678,0.036573401498414926,0.994796520756886,0.0950908438958788,0.9910512741843183,0.09438583563660174,0.09438583563660174,0.03528786040651121,0.9880600913823139,-0.14997340672767265,-0.34516939926856083,-0.23616853634164686,0.9083405243909495,0.11861115531799951,-0.9554787511727739,0.2701698537798878,-0.42943775093388725,-0.7944598392276914,0.42943775093388725,0.26932070875923814,-0.9608198258437685,-0.06551044267116603,-0.026020147394144395,-0.6244835374594655,-0.7806044218243319,-0.3264599992032477,0.9278336819460724,-0.18041210482284742,46.16526861336118,75.02674431280099,9.772792877704926,31.445082342331443,90.67394081489088,19
48.774993593028796,52.306787322488084,56.40921910468182,57.38466694161429,59.04235767650204,60.530983801686226,58.966091951222275,58.497863208838666,57.60208329565867,57.227615711297986,0.16519011162489755,0.9593733405907511,-0.22872476994216584,0.05803504561309276,0.9938501561242135,0.09430694912127573,0.9909307275742185,0.06913470192378268,0.11522450320630448,0.03568868916937471,0.9903611244501482,-0.13383258438515516,-0.3330479207171378,-0.2590372716688849,0.9066304508410973,0.11002372047321067,-0.9578535664726575,0.26535132584715515,-0.43781636369239524,-0.7960297521679913,0.4179156198881955,0.2522952573005017,-0.9659304136647777,-0.057667487382971803,-0.10411584125907071,-0.6767529681839596,-0.728810888813495,-0.3346068177548663,0.9266034953211681,-0.1715932398742904,41.2517090131245,67.61853491648706,7.092558317801364,32.72793709829508,91.0106638634371,19
56.40921910468182,137.29166034395533,137.8985134075056,138.70111751532502,138.54602123482292,138.54602123482292,139.20488497175666,138.07968713753664,139.05754204644924,138.2280724020993,0.15869257914737073,0.9648508812160139,-0.20947420447452933,0.05076463819023912,0.9935364902946798,0.10152927638047823,0.9855788343742574,0.09386465089278642,0.14079697633917962,0.02647310742247263,0.9883293437723115,-0.15001427539401158,-0.3427483511225756,-0.2856236259354797,0.8949540279311696,0.11039426533112037,-0.9610794864121068,0.25325743223021735,-0.4547940268270977,-0.8268982305947231,0.33075929223788925,0.2540638197215741,-0.9654425149419815,-0.058071730222074076,-0.09993755853278152,-0.6246097408298845,-0.7745160786290568,-0.33302936896768187,0.9222351756028114,-0.19640193554504318,37.48818806391752,66.09814542949601,7.045222070692111,31.21608916411394,92.63660749846463,19
139.21206844235883,138.54602123482292,138.09417076763233,138.1231334715514,139.5026881461429,138.0470934138057,137.24795080437448,139.0898989862312,139.0719238379911,137.90939054321137,0.16468234883256416,0.9690922835147046,-0.18368415831324467,0.058159135735492994,0.9887053075033809,0.13812794737179585,0.9880489665475444,0.06893364882889845,0.1378672976577969,0.02683388910702973,0.9928538969601,-0.11628018613046216,-0.33327619210837706,-0.3147608481023561,0.8887365122890055,0.10970253623428158,-0.967963555008367,0.22585816283528562,-0.45555720347019185,-0.8318870672064373,0.31690935893578565,0.2533638905165054,-0.9627827839627203,-0.09410658790613056,-0.12220592918446108,-0.6110296459223054,-0.7821179467805509,-0.3426823495024955,0.9252423436567377,-0.16277411601368535,37.17451302875569,69.23658753349211,6.913789870370867,29.400962245314744,91.92797541804995,19
138.28593565507666,136.57598617619425,137.22244714331543,137.09121051329294,136.7845020461017,136.65650368716447,135.6687141532638,134.57340004622014,135.2553141285029,137.26616480400406,0.15219164539414992,0.9765630579457953,-0.15219164539414992,0.058944755968985185,0.9873246624805018,0.14736188992246296,0.9922489810871985,0.04615111539940458,0.11537778849851145,0.018033392693348645,0.9918365981341756,-0.12623374885344052,-0.31426968052735443,-0.3928371006591931,0.8642416214502248,0.12187001207704873,-0.9749600966163898,0.18601212369654807,-0.4382504900892777,-0.8765009801785554,0.19920476822239894,0.25476283261009014,-0.9608198258437685,-0.10918407111861006,-0.14269544824634822,-0.5707817929853929,-0.8086075400626399,-0.3502099597462112,0.9225042842095319,-0.16229242037019542,39.248164876345946,69.34281145015244,6.278268823762955,25.560558004896063,89.83728575273253,19
137.76429145464365,136.57964709282274,138.2967823197633,141.3859964777276,140.78707327024026,139.09349373712632,137.38267721950973,138.72634933566152,137.76066201931522,138.14123207789916,0.12739887249311807,0.9809713181970091,-0.14650870336708577,0.04446396652058247,0.985617924539578,0.16303454390880237,0.9930424630061564,0.023094010767585032,0.11547005383792516,0.009158907143801938,0.9891619715306094,-0.146542514300831,-0.2713463662707769,-0.4070195494061654,0.8721847487274973,0.14628036488219723,-0.9730824272598337,0.17808044420441402,-0.378039280426686,-0.9152529947172399,0.13927762963088433,0.2678488452056499,-0.9555688531661024,-0.12306568563502834,-0.10926514984381613,-0.5463257492190807,-0.8304151388130027,-0.35943415322200095,0.9157012951131929,-0.17971707661100048,47.383387978490475,67.1198294980989,5.821383034726873,22.77999515511695,83.90270193464454,19
137.38267721950973,138.13761254633005,138.40520221436765,138.52436608770313,138.40158958624716,135.32922818075923,135.14806694880988,135.83077707206124,133.87307421584072,135.00370365289984,0.11577058990186095,0.9840500141658182,-0.13506568821883777,0.05866830940232855,0.9753606438137121,0.212672621583441,0.9927108644188375,0.02363597296235327,0.11817986481176636,0.0,0.9949464040551009,-0.10040743527161569,-0.18257418583505536,-0.3651483716701107,0.9128709291752768,0.15378297526608167,-0.9739588433518506,0.16659822320492182,-0.37052413631667824,-0.9057256665518801,0.20584674239815456,0.24565550612280748,-0.9537213767120761,-0.17340388667492293,-0.1690308509457033,-0.50709255283711,-0.8451542547285166,-0.3590399358476293,0.9232455493224753,-0.1367771184181445,64.70918289173078,65.65338122456913,12.831104448928274,19.79896897552223,86.12769589394571,19
136.2827942184926,135.5027674994131,135.5027674994131,135.5027674994131,42.30839160261236,41.24318125460256,38.948684188300895,38.52272056851645,37.62977544445356,35.185224171518364,0.1155604450934675,0.9822637832944737,-0.14766056873054179,0.07274507039273802,0.9747839432626895,0.21096070413894027,0.9965030155175414,0.046348977465932154,0.06952346619889824,-0.009053203578921113,0.9958523936813225,-0.09053203578921114,-0.14301684904771617,-0.3396650164883259,0.9296095188101551,0.1610324748933982,-0.9726361483561251,0.16747377388913412,-0.38954387484974656,-0.8815992957125843,0.2665300196340371,0.23822523742217958,-0.9529009496887183,-0.18769261130232331,-0.2335672321595722,-0.5096012338027031,-0.8281020049293923,-0.37497427708519027,0.9203914073909215,-0.11078785459335166,73.46744883100166,65.83919526412457,12.609025597014808,17.985839016216968,89.63209750544615,19
34.88552708502482,34.36568055487916,33.76388603226827,34.61213659975356,33.25657829663178,32.77193921634788,33.19638534539566,32.57299494980466,33.13608305156178,32.802438933713454,0.12739887249311807,0.9809713181970091,-0.14650870336708577,0.10799754632362098,0.9719779169125888,0.20879525622566722,0.994874389621496,0.045221563164613454,0.09044312632922691,0.0,0.9996283065103803,-0.027262590177555824,-0.0899478453701443,-0.3418018124065484,0.9354575918495008,0.15361592772512261,-0.9729008755924432,0.17281791869076293,-0.3823595564509363,-0.8411910241920598,0.3823595564509363,0.2095351656487167,-0.9609716217682523,-0.18063376349027302,-0.3465025745236931,-0.5775042908728218,-0.739205492317212,-0.376619029231115,0.9244285262945551,-0.059916663741313755,78.75910791960487,63.9228362691487,7.624159146462241,16.102301141139623,86.71856542310358,19
33.0,34.14674215792775,33.95585369269929,35.41186241925155,34.84250278036869,36.359317925395686,35.185224171518364,37.21558813185679,37.376463182061514,36.68787265568828,0.1263648047213127,0.9793272365901734,-0.15795600590164088,0.14497321867154717,0.971320565099366,0.18846518427301132,0.9859688611528188,0.045859016797805525,0.16050655879231934,-0.009173925859236192,0.9999579186567449,0.0,0.0,-0.38074980525429486,0.924678098474716,0.1455754517852752,-0.9683932227455263,0.20253975900560028,-0.3722795729724444,-0.815469540796783,0.44318996782433856,0.16995589429712038,-0.9753990455312995,-0.14039834746283858,-0.5031473844418982,-0.5989849814784503,-0.6229443807375882,-0.37962080388421837,0.9231687730820765,-0.06039421879976201,83.19540967190552,64.56122519148106,5.631556091147902,9.877234696723853,50.059742086608836,19
38.05259518088089,42.02380277890139,40.70626487409524,43.55456348076513,44.73253849269008,41.38840417314975,26.589471600616662,28.600699292150182,34.785054261852174,38.43175770115127,0.13311952103042562,0.9762098208897879,-0.17115366989626152,0.159332465346854,0.9704795616581107,0.18105961971233409,0.9922489810871985,0.04615111539940458,0.11537778849851145,-0.009173539840601477,0.9999158426255611,0.009173539840601477,0.017946063401938852,-0.358921268038777,0.9331952969008203,0.14023267795184283,-0.9688803203945504,0.20397480429358958,-0.38337767164151665,-0.7841816010849204,0.4879352184528394,0.15538513035450358,-0.9767065336568796,-0.14798583843286053,-0.5529740923594967,-0.6010587960429312,-0.577016444201214,-0.3800879251351191,0.9243047270331305,-0.03455344773955628,86.99041490368525,64.9799629437924,5.218903210081096,8.844221350318163,15.184265038582009,19
38.41874542459709,40.024992192379,40.91454509095757,42.04759208325728,45.760244754590204,47.32863826479693,47.095647357266465,43.289721643826724,41.737273509418415,41.593268686170845,0.13326150093926478,0.9772510068879418,-0.16499042973432784,0.16659232729940082,0.9705813851356395,0.17383547196459215,0.9930424630061564,0.023094010767585032,0.11547005383792516,-0.018508207317773032,0.9994431951597438,0.027762310976659547,0.037113480951260276,-0.37113480951260275,0.9278370237815069,0.1395482947338615,-0.9704949588309457,0.196636233488623,-0.3895508395179424,-0.7791016790358848,0.49117279765305777,0.14724203476646208,-0.9791595311969727,-0.13987993302813898,-0.5989849814784503,-0.6229443807375882,-0.5031473844418982,-0.3876142972706023,0.9216606623989878,-0.017227302100915658,90.19294520603793,64.29646707550859,5.324297901897351,7.409882436699362,75.65051222562882,19
41.737273509418415,40.76763422127902,41.14608122288197,40.570925550201586,41.048751503547585,41.12177038990418,41.12177038990418,116.8289347721702,116.6576186967658,117.17934971657762,0.138904280147348,0.9786437919472247,-0.1515319419789251,0.17631337185453744,0.9697235451999558,0.16896698136059837,0.9956382088431249,0.02262814111007102,0.09051256444028408,-0.01867528418600433,0.9991277039512316,0.03735056837200866,0.03819409908559022,-0.43923213948428746,0.89756132851137,0.13918476330020593,-0.9742933431014417,0.17714424420026212,-0.39649116027305387,-0.7929823205461077,0.46257302031856284,0.14939523961147277,-0.9785388194551466,-0.14192547763089913,-0.6377608241595996,-0.6132315616919226,-0.4660559868858612,-0.3980931180228264,0.9173450110960782,0.0,91.43258578773099,65.1574759731515,7.721266724230076,5.432809572157697,100.26336372406007,19
117.28171212938528,117.3839852790831,118.16936997377958,117.23907198540937,118.35539700410793,117.17934971657762,118.11011811017717,118.22436297142819,117.66902736064405,117.94066304714417,0.1211125005102881,0.9752743462144252,-0.18485592183149238,0.15538513035450358,0.9767065336568796,0.14798583843286053,0.9997166737441362,0.0,0.023802777946288958,-0.028289300903631732,0.9995552985949878,-0.009429766967877245,0.03748975029753799,-0.39364237812414893,0.9184988822896808,0.14593838121620303,-0.9708074924382202,0.19035441028200395,-0.37309577881129996,-0.7970682547332317,0.4748491730325636,0.15555128808904292,-0.9777509537025555,-0.14073687969961027,-0.5832876251324083,-0.6318949272267756,-0.5103766719908572,-0.39071392221958007,0.920348350117233,-0.017365063209759113,89.9277043977217,64.06103854068495,9.191121591460096,5.88747136125561,104.10210834875345,19
118.70130580579136,117.96185824239969,116.70903992407786,117.62227680163312,116.69190203266035,115.74973002128341,116.52038448271615,116.40017182117903,117.13240371477058,118.31314381758267,0.13297266215338088,0.9751328557914598,-0.1772968828711745,0.1614290353096881,0.9759118952812963,0.14675366846335283,1.0,0.0,0.0,-0.009344978201578834,0.9999126675689352,-0.009344978201578834,0.019083135479350182,-0.40074584506635386,0.9159905030088088,0.14538047613041344,-0.9734171010471161,0.176984927463112,-0.3760821129732468,-0.8034481504428455,0.4615553204671665,0.1614290353096881,-0.9759118952812963,-0.14675366846335283,-0.5669084372142384,-0.6408530159813131,-0.517612051369522,-0.3876574430285532,0.9217632534234488,-0.00861460984507896,85.89158308556095,64.31435063342806,9.708180869179973,6.847269259808777,101.34942733937051,19
117.93642355099632,116.45600027478189,116.47317287684749,117.19214990774766,118.0762465528101,121.06609764917675,124.16923934694937,124.8559169603107,125.4870511248073,123.9395013706284,0.12596566580887056,0.9762339100187468,-0.1763519321324188,0.14692384523247173,0.977043570795937,0.15427003749409532,0.9987111735848225,0.022697981217836876,0.04539596243567375,-0.018508207317773032,0.9994431951597438,-0.027762310976659547,0.0,-0.40959040283384024,0.9122695335844624,0.1512097926632696,-0.9702628362559799,0.18901224082908696,-0.38193063065234806,-0.8159427109391072,0.43401208028675914,0.17711815369456532,-0.9741498453201093,-0.1402185383415309,-0.5359480908475055,-0.6090319214176199,-0.5846706445609151,-0.3945918430354837,0.9178549392347122,-0.04289041772124823,85.17786698815404,66.89144445453694,11.56074563579758,7.101810954698111,108.5857133459883,19
118.81498222025705,116.38298844762494,116.40017182117903,116.55470818461174,117.10678887237921,116.72617529928752,117.07262703125782,116.8503316212667,116.97863052711807,117.34138229968147,0.12001782114364379,0.9790927514349889,-0.1642349131439336,0.13921749070285333,0.9745224349199734,0.17585367246676212,0.9930424630061564,0.023094010767585032,0.11547005383792516,-0.01851455063295123,0.9997857341793666,-0.009257275316475615,0.0,-0.40273861426601687,0.9153150324227656,0.15102705448886194,-0.9690902663035308,0.19507661204811333,-0.3669557037976359,-0.8212818132613756,0.43685202833051895,0.17711815369456532,-0.9741498453201093,-0.1402185383415309,-0.5106784022400873,-0.6079504788572468,-0.6079504788572468,-0.3871549704349596,0.9205684852564595,-0.05162066272466128,85.28033542239442,67.40047654833856,11.851466765374438,8.365478505471422,107.48841638359158,19
116.8289347721702,115.90513362228612,115.76268828944843,116.09478885807063,115.55085460523432,115.17378173872733,116.081867662439,116.57615536635268,116.23252556836232,116.23252556836232,0.11390123981822767,0.9808162317680716,-0.15819616641420509,0.1309134186969463,0.9745776725217115,0.18182419263464766,0.9888513796308233,0.04708816093480111,0.14126448280440332,-0.027512517221599284,0.9996214590514407,0.0,0.0,-0.3872324843550918,0.9219821056073614,0.15195352621152539,-0.9687037295984743,0.19627330468988693,-0.3722795729724444,-0.815469540796783,0.44318996782433856,0.17711815369456532,-0.9741498453201093,-0.1402185383415309,-0.5106784022400873,-0.6079504788572468,-0.6079504788572468,-0.3871549704349596,0.9205684852564595,-0.05162066272466128,85.4138726687227,66.01514977639603,3.3540810878660166,10.538411905285203,107.72394573560923,19
